"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","TOBS","WDF2","WSF2","WT01","WT02","WT04","WT06","WT08","WT09"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-12","14.09",,"0.00","63","64","32",,"  330","23.9",,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-13","8.72",,"0.00",,"38","26",,"  350","19.9",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-14","8.50",,"0.05","40","55","33",,"  240","17.0",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-15","7.83",,"0.11","50","60","44",,"  240","14.1","    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-16","13.65",,"0.06","56","59","36",,"  330","30.0","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-17","8.50",,"0.48","35","39","25",,"  310","21.0","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-18","8.72",,"0.00","37","46","33",,"  330","21.0","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-19","2.91",,"0.06","41","49","32",,"  180","13.0","    1","    1",,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-20","8.50",,"0.00","53","69","46",,"  240","17.0","    1","    1",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-21","13.42",,"0.00","66","80","56",,"  340","25.1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-22","13.20",,"0.15","50","59","37",,"  360","21.0","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-23","6.71",,"0.05","39","41","37",,"  240","14.1","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-24","7.61",,"0.06","46","56","41",,"  350","18.1","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-25","8.28",,"0.98","44","44","41",,"   20","16.1","    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-26","8.72",,"0.00","46","54","41",,"  320","18.1",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-27","6.71"," 1351","0.00","46","59","36",,"  270","17.0",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2018-02-28",,,,"44",,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-01",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-02",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-03",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-04",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-05",,,"0.39",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-06",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-07",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-08",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-09",,,"0.01",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-10",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-11",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-12",,,"0.01",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-13",,,"0.81",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-14",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-15",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-16",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-17",,,"0.02",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-18",,,"0.12",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-19",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-20",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-21",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-22",,,"0.01",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-23",,,"0.13",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-24",,,"0.21",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-25",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-26",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-27",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-28",,,"0.13",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-29",,,"0.08",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-30",,,"0.02",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-01-31",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-01",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-02",,,"0.15",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-03",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-04",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-05",,,"0.80",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-06",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-07",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-08",,,"0.94",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-09",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-10",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-11",,,"0.97",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-12",,,"1.15",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-13",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-14",,,"0.00",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-15",,,"0.05",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-16",,,"0.16",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-17",,,"0.02",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-23",,,"0.22",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-24",,,"0.09",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-25",,,"0.80",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-26",,,"0.37",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-27",,,"0.01",,,,,,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2018-02-28",,,"0.00",,,,,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-01",,,"0.00",,"18","5",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-02",,,"0.00",,"20","5","11",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-03",,,"0.00",,"26","8","8",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-04",,,,,"29","8","24",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-05",,,,,"24","8","8",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-06",,,"0.00",,"17","7",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-07",,,"0.00",,"16","3",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-08",,,"0.00",,"20","3","19",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-09",,,"0.01",,"30","19","29",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-10",,,"0.00",,"44","15","15",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-11",,,"0.00",,"42","15","34",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-12",,,"0.02",,"54","34",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-13",,,"1.56",,"63","30",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-14",,,"0.00",,"35","14",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-15",,,"0.00",,"26","14","16",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-16",,,"0.00",,"32","16","25",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-17",,,"0.13",,"37","25","33",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-18",,,"0.03",,"34","14","15",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-19",,,"0.00",,"33","13","33",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-20",,,"0.00",,"38","15",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-21",,,"0.00",,"52","27",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-22",,,,,"51","27","37",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-23",,,,,"52","37","40",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-24",,,"0.13",,"60","40","41",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-25",,,"0.00",,"42","23","24",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-26",,,"0.00",,"35","18","18",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-27",,,"0.00",,"40","18",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-28",,,"0.18",,"55","23",,,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-29",,,"0.00",,"49","33","33",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-30",,,"0.01",,"45","31","31",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2018-01-31",,,"0.00",,"37","17","17",,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-01",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-02",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-03",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-05",,,"0.38",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-06",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-07",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-08",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-09",,,"0.02",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-10",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-11",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-12",,,"0.05",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-13",,,"1.53",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-14",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-15",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-16",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-18",,,"0.22",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-19",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-20",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-21",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-22",,,"0.02",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-23",,,"0.41",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-24",,,"0.16",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-25",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-26",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-27",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-28",,,"0.15",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-29",,,"0.06",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-30",,,"0.04",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-01-31",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-01",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-02",,,"0.14",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-03",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-04",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-06",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-08",,,"0.94",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-09",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-10",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-11",,,"0.97",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-12",,,"0.67",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-13",,,"0.02",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-14",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-15",,,"0.09",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-16",,,"0.20",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-17",,,"0.02",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-18",,,"0.50",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-19",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-20",,,"0.12",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-21",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-22",,,"0.15",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-23",,,"0.28",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-24",,,"0.09",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-25",,,"0.92",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-26",,,"0.19",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-27",,,"0.00",,,,,,,,,,,,
"US1NJUN0010","NEW PROVIDENCE 0.8 ESE, NJ US","2018-02-28",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-01",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-02",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-03",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-04",,,"0.30",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-05",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-06",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-07",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-08",,,"0.01",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-09",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-10",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-11",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-12",,,"1.40",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-13",,,"0.18",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-14",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-15",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-16",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-17",,,"0.20",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-18",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-19",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-20",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-21",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-22",,,"0.03",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-23",,,"0.72",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-24",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-25",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-26",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-27",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-28",,,"0.18",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-29",,,"0.00",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-30",,,"0.03",,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2018-01-31",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-01",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-02",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-03",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-04",,,"0.81",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-05",,,"0.01",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-06",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-07",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-08",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-09",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-10",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-11",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-12",,,"0.02",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-13",,,"0.69",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-14",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-15",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-16",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-17",,,"0.19",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-19",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-20",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-21",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-22",,,"0.01",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-23",,,"0.13",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-24",,,"0.21",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-25",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-26",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-27",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-30",,,"0.06",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-01-31",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-01",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-02",,,"0.15",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-03",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-04",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-05",,,"0.86",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-06",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-07",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-08",,,"0.97",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-09",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-10",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-11",,,"1.23",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-12",,,"0.43",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-13",,,"0.00",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-14",,,"0.02",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-15",,,"0.07",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-16",,,"0.13",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-17",,,"0.06",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2018-02-18",,,"0.65",,,,,,,,,,,,
